Protocol,Port,Packets,Bytes
UDP,22768,4,168
UDP,34658,4,168
UDP,55281,4,168
UDP,30193,4,168
UDP,18108,4,168
UDP,22775,4,168
UDP,42471,4,168
UDP,12130,4,168
UDP,25708,4,168
UDP,50956,4,168
UDP,15391,4,168
UDP,42464,4,168
UDP,25692,4,168
UDP,33851,4,168
UDP,45557,4,168
UDP,45559,4,168
UDP,35877,4,168
UDP,58324,4,168
UDP,53467,4,168
UDP,35868,4,168
UDP,18976,4,168
UDP,33032,4,168
UDP,58338,4,168
UDP,35843,4,168
UDP,39710,4,168
UDP,56017,4,168
UDP,50921,4,168
UDP,39714,4,168
UDP,30137,4,168
UDP,15362,4,168
UDP,33850,4,168
UDP,39719,4,168
UDP,12166,4,168
UDP,50900,4,168
UDP,15356,4,168
UDP,39728,4,168
UDP,50889,4,168
UDP,50861,4,168
UDP,33047,4,168
UDP,50856,4,168
UDP,45613,4,168
UDP,58394,4,168
UDP,18137,4,168
UDP,60074,4,168
UDP,39745,4,168
UDP,34674,4,168
UDP,22834,4,168
UDP,50842,4,168
UDP,30098,4,168
UDP,35839,4,168
UDP,50808,4,168
UDP,50806,4,168
UDP,18140,4,168
UDP,58419,4,168
UDP,42414,4,168
UDP,58428,4,168
UDP,53488,4,168
UDP,50790,4,168
UDP,60067,4,168
UDP,18147,4,168
UDP,18153,4,168
UDP,12182,4,168
UDP,39796,4,168
UDP,45627,4,168
UDP,50772,4,168
UDP,39809,4,168
UDP,35777,4,168
UDP,39816,4,168
UDP,22868,4,168
UDP,18161,4,168
UDP,30038,4,168
UDP,45632,4,168
UDP,22872,4,168
UDP,9761,4,168
UDP,15304,4,168
UDP,15298,4,168
UDP,58460,4,168
UDP,50728,4,168
UDP,39860,4,168
UDP,27447,4,168
UDP,27457,4,168
UDP,54646,4,168
UDP,22884,4,168
UDP,39871,4,168
UDP,50688,4,168
UDP,39874,4,168
UDP,25642,4,168
UDP,20340,4,168
UDP,58478,4,168
UDP,58482,4,168
UDP,22897,4,168
UDP,45663,4,168
UDP,56009,4,168
UDP,58488,4,168
UDP,45669,4,168
UDP,22903,4,168
UDP,50684,4,168
UDP,39891,4,168
UDP,54645,4,168
UDP,55999,4,168
UDP,50677,4,168
UDP,33080,4,168
UDP,60059,4,168
UDP,39895,4,168
UDP,39899,4,168
UDP,50643,4,168
UDP,58508,4,168
UDP,55975,4,168
UDP,54629,4,168
UDP,53526,4,168
UDP,50640,4,168
UDP,20321,4,168
UDP,58532,4,168
UDP,9705,4,168
UDP,29997,4,168
UDP,58535,4,168
UDP,9703,4,168
UDP,15261,4,168
UDP,29989,4,168
UDP,50621,4,168
UDP,25621,4,168
UDP,55310,4,168
UDP,22936,4,168
UDP,50619,4,168
UDP,55965,4,168
UDP,33105,4,168
UDP,50602,4,168
UDP,39970,4,168
UDP,39975,4,168
UDP,53553,4,168
UDP,15234,4,168
UDP,39987,4,168
UDP,29959,4,168
UDP,34713,4,168
UDP,12233,4,168
UDP,50543,4,168
UDP,58547,4,168
UDP,50539,4,168
UDP,45694,4,168
UDP,15222,4,168
UDP,12240,4,168
UDP,50494,4,168
UDP,29952,4,168
UDP,9690,4,168
UDP,18204,4,168
UDP,58550,4,168
UDP,58551,4,168
UDP,15211,4,168
UDP,58556,4,168
UDP,58565,4,168
UDP,15210,4,168
UDP,58566,4,168
UDP,50488,4,168
UDP,22984,4,168
UDP,15206,4,168
UDP,34715,4,168
UDP,12244,4,168
UDP,9685,4,168
UDP,53564,4,168
UDP,58586,4,168
UDP,22995,4,168
UDP,50467,4,168
UDP,58587,4,168
UDP,50466,4,168
UDP,55952,4,168
UDP,42323,4,168
UDP,50453,4,168
UDP,58597,4,168
UDP,29925,4,168
UDP,58604,4,168
UDP,40011,4,168
UDP,58608,4,168
UDP,50444,4,168
UDP,50443,4,168
UDP,45695,4,168
UDP,50428,4,168
UDP,40015,4,168
UDP,50401,4,168
UDP,53566,4,168
UDP,42316,4,168
UDP,29902,4,168
UDP,29901,4,168
UDP,23034,4,168
UDP,40024,4,168
UDP,50366,4,168
UDP,58628,4,168
UDP,15173,4,168
UDP,55312,4,168
UDP,23044,4,168
UDP,50349,4,168
UDP,23046,4,168
UDP,45744,4,168
UDP,9652,4,168
UDP,50337,4,168
UDP,40029,4,168
UDP,15163,4,168
UDP,29870,4,168
UDP,58649,4,168
UDP,50330,4,168
UDP,35685,4,168
UDP,27502,4,168
UDP,45746,4,168
UDP,50318,4,168
UDP,9638,4,168
UDP,55947,4,168
UDP,29849,4,168
UDP,23073,4,168
UDP,45768,4,168
UDP,9635,4,168
UDP,50314,4,168
UDP,50281,4,168
UDP,45772,4,168
UDP,18234,4,168
UDP,45784,4,168
UDP,18236,4,168
UDP,50258,4,168
UDP,58682,4,168
UDP,45791,4,168
UDP,33136,4,168
UDP,18244,4,168
UDP,23096,4,168
UDP,40053,4,168
UDP,45822,4,168
UDP,40059,4,168
UDP,40061,4,168
UDP,50256,4,168
UDP,40072,4,168
UDP,45837,4,168
UDP,45838,4,168
UDP,50250,4,168
UDP,23108,4,168
UDP,50241,4,168
UDP,35675,4,168
UDP,33809,4,168
UDP,50239,4,168
UDP,45870,4,168
UDP,29804,4,168
UDP,33803,4,168
UDP,50235,4,168
UDP,42262,4,168
UDP,29801,4,168
UDP,53600,4,168
UDP,45875,4,168
UDP,53601,4,168
UDP,45880,4,168
UDP,29796,4,168
UDP,23135,4,168
UDP,15106,4,168
UDP,18250,4,168
UDP,45904,4,168
UDP,50221,4,168
UDP,53630,4,168
UDP,58725,4,168
UDP,23143,4,168
UDP,50218,4,168
UDP,29776,4,168
UDP,35662,4,168
UDP,50211,4,168
UDP,29755,4,168
UDP,33799,4,168
UDP,18254,4,168
UDP,40117,4,168
UDP,50184,4,168
UDP,40124,4,168
UDP,29734,4,168
UDP,40126,4,168
UDP,27533,4,168
UDP,29733,4,168
UDP,29732,4,168
UDP,50182,4,168
UDP,3546,4,168
UDP,3694,4,168
UDP,23174,4,168
UDP,9523,4,168
UDP,58758,4,168
UDP,25549,4,168
UDP,55896,4,168
UDP,50167,4,168
UDP,40150,4,168
UDP,40153,4,168
UDP,40154,4,168
UDP,40156,4,168
UDP,45911,4,168
UDP,23192,4,168
UDP,4224,4,168
UDP,40168,4,168
UDP,45914,4,168
UDP,45941,4,168
UDP,55895,4,168
UDP,4228,4,168
UDP,58770,4,168
UDP,25539,4,168
UDP,23207,4,168
UDP,55887,4,168
UDP,50133,4,168
UDP,18937,4,168
UDP,58773,4,168
UDP,27557,4,168
UDP,53681,4,168
UDP,18270,4,168
UDP,40177,4,168
UDP,42245,4,168
UDP,50117,4,168
UDP,29680,4,168
UDP,29674,4,168
UDP,29671,4,168
UDP,33194,4,168
UDP,50116,4,168
UDP,50106,4,168
UDP,20220,4,168
UDP,34742,4,168
UDP,18933,4,168
UDP,9494,4,168
UDP,40232,4,168
UDP,23238,4,168
UDP,23240,4,168
UDP,55884,4,168
UDP,18931,4,168
UDP,35609,4,168
UDP,58815,4,168
UDP,55865,4,168
UDP,19561,4,168
UDP,55856,4,168
UDP,11125,4,168
UDP,23255,4,168
UDP,50091,4,168
UDP,29654,4,168
UDP,4284,4,168
UDP,60027,4,168
UDP,40274,4,168
UDP,53707,4,168
UDP,53712,4,168
UDP,45973,4,168
UDP,45979,4,168
UDP,25506,4,168
UDP,35593,4,168
UDP,40277,4,168
UDP,4298,4,168
UDP,14995,4,168
UDP,40288,4,168
UDP,40310,4,168
UDP,45984,4,168
UDP,40312,4,168
UDP,29628,4,168
UDP,14978,4,168
UDP,50017,4,168
UDP,25501,4,168
UDP,45985,4,168
UDP,14961,4,168
UDP,45986,4,168
UDP,27601,4,168
UDP,50011,4,168
UDP,25489,4,168
UDP,58848,4,168
UDP,50008,4,168
UDP,4498,4,168
UDP,23304,4,168
UDP,40335,4,168
UDP,14950,4,168
UDP,9460,4,168
UDP,25486,4,168
UDP,14948,4,168
UDP,58856,4,168
UDP,40348,4,168
UDP,49983,4,168
UDP,29571,4,168
UDP,53730,4,168
UDP,18920,4,168
UDP,29567,4,168
UDP,58872,4,168
UDP,34743,4,168
UDP,33783,4,168
UDP,9433,4,168
UDP,49968,4,168
UDP,54597,4,168
UDP,4575,4,168
UDP,14927,4,168
UDP,4577,4,168
UDP,49943,4,168
UDP,55328,4,168
UDP,49938,4,168
UDP,40362,4,168
UDP,58899,4,168
UDP,58903,4,168
UDP,23342,4,168
UDP,29527,4,168
UDP,40386,4,168
UDP,29514,4,168
UDP,12374,4,168
UDP,58905,4,168
UDP,14909,4,168
UDP,40388,4,168
UDP,33744,4,168
UDP,58915,4,168
UDP,58917,4,168
UDP,20176,4,168
UDP,33240,4,168
UDP,4627,4,168
UDP,29487,4,168
UDP,49923,4,168
UDP,33259,4,168
UDP,46024,4,168
UDP,14888,4,168
UDP,33261,4,168
UDP,23370,4,168
UDP,19586,4,168
UDP,4724,4,168
UDP,23374,4,168
UDP,58922,4,168
UDP,23377,4,168
UDP,4776,4,168
UDP,4777,4,168
UDP,4779,4,168
UDP,4780,4,168
UDP,29450,4,168
UDP,40418,4,168
UDP,53739,4,168
UDP,9420,4,168
UDP,9419,4,168
UDP,58945,4,168
UDP,23393,4,168
UDP,23395,4,168
UDP,49892,4,168
UDP,23403,4,168
UDP,27613,4,168
UDP,49889,4,168
UDP,34764,4,168
UDP,14855,4,168
UDP,42171,4,168
UDP,4831,4,168
UDP,4854,4,168
UDP,53740,4,168
UDP,14844,4,168
UDP,27616,4,168
UDP,12403,4,168
UDP,27621,4,168
UDP,46047,4,168
UDP,23421,4,168
UDP,42156,4,168
UDP,14840,4,168
UDP,58959,4,168
UDP,40443,4,168
UDP,29368,4,168
UDP,12413,4,168
UDP,53749,4,168
UDP,55337,4,168
UDP,49859,4,168
UDP,46075,4,168
UDP,53764,4,168
UDP,9368,4,168
UDP,49850,4,168
UDP,40470,4,168
UDP,12426,4,168
UDP,20142,4,168
UDP,23446,4,168
UDP,29338,4,168
UDP,14813,4,168
UDP,58993,4,168
UDP,14808,4,168
UDP,27639,4,168
UDP,25430,4,168
UDP,29332,4,168
UDP,27646,4,168
UDP,23458,4,168
UDP,59012,4,168
UDP,49839,4,168
UDP,20140,4,168
UDP,5108,4,168
UDP,9350,4,168
UDP,35521,4,168
UDP,46105,4,168
UDP,59017,4,168
UDP,54578,4,168
UDP,29329,4,168
UDP,29322,4,168
UDP,23472,4,168
UDP,42125,4,168
UDP,33725,4,168
UDP,23478,4,168
UDP,18892,4,168
UDP,19612,4,168
UDP,40494,4,168
UDP,5118,4,168
UDP,29299,4,168
UDP,42101,4,168
UDP,46118,4,168
UDP,14779,4,168
UDP,12461,4,168
UDP,29292,4,168
UDP,14774,4,168
UDP,40501,4,168
UDP,12464,4,168
UDP,59021,4,168
UDP,49829,4,168
UDP,35519,4,168
UDP,14760,4,168
UDP,40505,4,168
UDP,59053,4,168
UDP,53801,4,168
UDP,18884,4,168
UDP,46128,4,168
UDP,5184,4,168
UDP,14750,4,168
UDP,42068,4,168
UDP,5189,4,168
UDP,18370,4,168
UDP,33286,4,168
UDP,29236,4,168
UDP,5213,4,168
UDP,29228,4,168
UDP,53809,4,168
UDP,5216,4,168
UDP,25374,4,168
UDP,18378,4,168
UDP,46143,4,168
UDP,14734,4,168
UDP,42063,4,168
UDP,23531,4,168
UDP,14731,4,168
UDP,49795,4,168
UDP,29219,4,168
UDP,29218,4,168
UDP,55791,4,168
UDP,59982,4,168
UDP,40550,4,168
UDP,18882,4,168
UDP,23543,4,168
UDP,49783,4,168
UDP,46154,4,168
UDP,5288,4,168
UDP,54562,4,168
UDP,42058,4,168
UDP,49757,4,168
UDP,5330,4,168
UDP,40563,4,168
UDP,9266,4,168
UDP,49715,4,168
UDP,35469,4,168
UDP,40570,4,168
UDP,29183,4,168
UDP,54561,4,168
UDP,49692,4,168
UDP,29181,4,168
UDP,19622,4,168
UDP,20103,4,168
UDP,18398,4,168
UDP,46196,4,168
UDP,29165,4,168
UDP,14684,4,168
UDP,40574,4,168
UDP,42025,4,168
UDP,18400,4,168
UDP,59072,4,168
UDP,34805,4,168
UDP,29146,4,168
UDP,12515,4,168
UDP,9237,4,168
UDP,55781,4,168
UDP,49676,4,168
UDP,23588,4,168
UDP,40582,4,168
UDP,55773,4,168
UDP,40584,4,168
UDP,29135,4,168
UDP,40592,4,168
UDP,12522,4,168
UDP,53868,4,168
UDP,29132,4,168
UDP,59975,4,168
UDP,29124,4,168
UDP,40605,4,168
UDP,18415,4,168
UDP,25340,4,168
UDP,49635,4,168
UDP,25336,4,168
UDP,27712,4,168
UDP,29116,4,168
UDP,25334,4,168
UDP,23616,4,168
UDP,18869,4,168
UDP,5476,4,168
UDP,46211,4,168
UDP,18865,4,168
UDP,29109,4,168
UDP,23623,4,168
UDP,29108,4,168
UDP,25328,4,168
UDP,40614,4,168
UDP,9195,4,168
UDP,5482,4,168
UDP,40621,4,168
UDP,14630,4,168
UDP,35442,4,168
UDP,29085,4,168
UDP,49630,4,168
UDP,25324,4,168
UDP,53892,4,168
UDP,27721,4,168
UDP,49627,4,168
UDP,29061,4,168
UDP,40629,4,168
UDP,29060,4,168
UDP,33714,4,168
UDP,49619,4,168
UDP,18429,4,168
UDP,14601,4,168
UDP,29052,4,168
UDP,18863,4,168
UDP,46251,4,168
UDP,46255,4,168
UDP,40643,4,168
UDP,23661,4,168
UDP,23662,4,168
UDP,29029,4,168
UDP,49612,4,168
UDP,49594,4,168
UDP,49592,4,168
UDP,12550,4,168
UDP,18862,4,168
UDP,12559,4,168
UDP,27740,4,168
UDP,49578,4,168
UDP,9143,4,168
UDP,49571,4,168
UDP,55705,4,168
UDP,49569,4,168
UDP,59944,4,168
UDP,40660,4,168
UDP,35408,4,168
UDP,28993,4,168
UDP,49564,4,168
UDP,23685,4,168
UDP,54552,4,168
UDP,18437,4,168
UDP,33344,4,168
UDP,53908,4,168
UDP,40675,4,168
UDP,28969,4,168
UDP,28961,4,168
UDP,23696,4,168
UDP,18440,4,168
UDP,9135,4,168
UDP,49549,4,168
UDP,53923,4,168
UDP,40677,4,168
UDP,41924,4,168
UDP,40681,4,168
UDP,23706,4,168
UDP,59941,4,168
UDP,40682,4,168
UDP,49522,4,168
UDP,9120,4,168
UDP,49518,4,168
UDP,49514,4,168
UDP,49511,4,168
UDP,18444,4,168
UDP,54541,4,168
UDP,23719,4,168
UDP,49494,4,168
UDP,49493,4,168
UDP,46324,4,168
UDP,28900,4,168
UDP,5659,4,168
UDP,49467,4,168
UDP,34822,4,168
UDP,49465,4,168
UDP,25292,4,168
UDP,27760,4,168
UDP,23732,4,168
UDP,40706,4,168
UDP,28888,4,168
UDP,18844,4,168
UDP,20063,4,168
UDP,28885,4,168
UDP,55702,4,168
UDP,14517,4,168
UDP,28874,4,168
UDP,46335,4,168
UDP,25284,4,168
UDP,49450,4,168
UDP,18843,4,168
UDP,41875,4,168
UDP,5690,4,168
UDP,49437,4,168
UDP,49435,4,168
UDP,28857,4,168
UDP,49430,4,168
UDP,49400,4,168
UDP,40721,4,168
UDP,40725,4,168
UDP,59924,4,168
UDP,14490,4,168
UDP,5761,4,168
UDP,28843,4,168
UDP,5763,4,168
UDP,28818,4,168
UDP,53925,4,168
UDP,12613,4,168
UDP,23779,4,168
UDP,41867,4,168
UDP,59170,4,168
UDP,49368,4,168
UDP,56705,4,168
UDP,43878,4,168
UDP,14471,4,168
UDP,14466,4,168
UDP,33660,4,168
UDP,49361,4,168
UDP,5800,4,168
UDP,23792,4,168
UDP,12619,4,168
UDP,23796,4,168
UDP,14461,4,168
UDP,49352,4,168
UDP,41857,4,168
UDP,40740,4,168
UDP,41853,4,168
UDP,53930,4,168
UDP,59920,4,168
UDP,49336,4,168
UDP,40744,4,168
UDP,49325,4,168
UDP,46388,4,168
UDP,35371,4,168
UDP,41835,4,168
UDP,59194,4,168
UDP,49322,4,168
UDP,40750,4,168
UDP,23813,4,168
UDP,5829,4,168
UDP,49281,4,168
UDP,23816,4,168
UDP,49275,4,168
UDP,23819,4,168
UDP,5865,4,168
UDP,33362,4,168
UDP,53949,4,168
UDP,23824,4,168
UDP,41832,4,168
UDP,5898,4,168
UDP,49260,4,168
UDP,9032,4,168
UDP,5927,4,168
UDP,14401,4,168
UDP,28752,4,168
UDP,40767,4,168
UDP,49243,4,168
UDP,18466,4,168
UDP,40770,4,168
UDP,59211,4,168
UDP,14386,4,168
UDP,53960,4,168
UDP,28730,4,168
UDP,40771,4,168
UDP,59915,4,168
UDP,23850,4,168
UDP,49238,4,168
UDP,53979,4,168
UDP,33372,4,168
UDP,5951,4,168
UDP,49229,4,168
UDP,41826,4,168
UDP,49227,4,168
UDP,5970,4,168
UDP,27795,4,168
UDP,5979,4,168
UDP,23862,4,168
UDP,14351,4,168
UDP,28705,4,168
UDP,28700,4,168
UDP,46419,4,168
UDP,33657,4,168
UDP,54506,4,168
UDP,41799,4,168
UDP,8988,4,168
UDP,49196,4,168
UDP,55692,4,168
UDP,33378,4,168
UDP,23878,4,168
UDP,49191,4,168
UDP,49189,4,168
UDP,14318,4,168
UDP,33384,4,168
UDP,6139,4,168
UDP,40797,4,168
UDP,23888,4,168
UDP,59244,4,168
UDP,25237,4,168
UDP,6154,4,168
UDP,14303,4,168
UDP,34878,4,168
UDP,23896,4,168
UDP,8982,4,168
UDP,41790,4,168
UDP,49172,4,168
UDP,12664,4,168
UDP,23903,4,168
UDP,28659,4,168
UDP,40806,4,168
UDP,46466,4,168
UDP,33386,4,168
UDP,25224,4,168
UDP,20025,4,168
UDP,59259,4,168
UDP,46473,4,168
UDP,49171,4,168
UDP,49170,4,168
UDP,8960,4,168
UDP,33387,4,168
UDP,49169,4,168
UDP,27825,4,168
UDP,6179,4,168
UDP,25217,4,168
UDP,53998,4,168
UDP,28617,4,168
UDP,28612,4,168
UDP,40810,4,168
UDP,59270,4,168
UDP,28607,4,168
UDP,8942,4,168
UDP,41713,4,168
UDP,18820,4,168
UDP,54005,4,168
UDP,33640,4,168
UDP,55649,4,168
UDP,40816,4,168
UDP,14252,4,168
UDP,40820,4,168
UDP,27836,4,168
UDP,28569,4,168
UDP,49129,4,168
UDP,23960,4,168
UDP,14243,4,168
UDP,35314,4,168
UDP,41695,4,168
UDP,49119,4,168
UDP,28548,4,168
UDP,59329,4,168
UDP,8923,4,168
UDP,49109,4,168
UDP,14237,4,168
UDP,28537,4,168
UDP,40824,4,168
UDP,20011,4,168
UDP,8915,4,168
UDP,54481,4,168
UDP,49089,4,168
UDP,41676,4,168
UDP,46581,4,168
UDP,59330,4,168
UDP,23986,4,168
UDP,54011,4,168
UDP,6288,4,168
UDP,12722,4,168
UDP,49069,4,168
UDP,54462,4,168
UDP,54012,4,168
UDP,8897,4,168
UDP,28517,4,168
UDP,24007,4,168
UDP,28515,4,168
UDP,55637,4,168
UDP,24010,4,168
UDP,27858,4,168
UDP,14217,4,168
UDP,28514,4,168
UDP,14212,4,168
UDP,6327,4,168
UDP,18493,4,168
UDP,54017,4,168
UDP,49013,4,168
UDP,6330,4,168
UDP,49010,4,168
UDP,6338,4,168
UDP,6352,4,168
UDP,6365,4,168
UDP,14183,4,168
UDP,48918,4,168
UDP,6397,4,168
UDP,59347,4,168
UDP,59901,4,168
UDP,48902,4,168
UDP,28491,4,168
UDP,6411,4,168
UDP,48885,4,168
UDP,19689,4,168
UDP,48871,4,168
UDP,28482,4,168
UDP,55612,4,168
UDP,6450,4,168
UDP,40849,4,168
UDP,14155,4,168
UDP,48859,4,168
UDP,59364,4,168
UDP,54440,4,168
UDP,48838,4,168
UDP,54429,4,168
UDP,6477,4,168
UDP,41647,4,168
UDP,27872,4,168
UDP,6499,4,168
UDP,12742,4,168
UDP,48775,4,168
UDP,41631,4,168
UDP,48766,4,168
UDP,33589,4,168
UDP,48752,4,168
UDP,59368,4,168
UDP,48744,4,168
UDP,27889,4,168
UDP,33587,4,168
UDP,48721,4,168
UDP,48701,4,168
UDP,12749,4,168
UDP,6614,4,168
UDP,24081,4,168
UDP,54054,4,168
UDP,54055,4,168
UDP,25160,4,168
UDP,28442,4,168
UDP,28441,4,168
UDP,54068,4,168
UDP,28438,4,168
UDP,6649,4,168
UDP,8858,4,168
UDP,14068,4,168
UDP,6676,4,168
UDP,6686,4,168
UDP,35283,4,168
UDP,14060,4,168
UDP,40891,4,168
UDP,55592,4,168
UDP,27892,4,168
UDP,28417,4,168
UDP,48570,4,168
UDP,55589,4,168
UDP,48566,4,168
UDP,19974,4,168
UDP,33580,4,168
UDP,14047,4,168
UDP,28389,4,168
UDP,48541,4,168
UDP,24119,4,168
UDP,48510,4,168
UDP,35273,4,168
UDP,8841,4,168
UDP,8838,4,168
UDP,55374,4,168
UDP,48488,4,168
UDP,28360,4,168
UDP,33578,4,168
UDP,59406,4,168
UDP,6757,4,168
UDP,48439,4,168
UDP,24132,4,168
UDP,59894,4,168
UDP,48427,4,168
UDP,24136,4,168
UDP,41612,4,168
UDP,6806,4,168
UDP,48399,4,168
UDP,48396,4,168
UDP,6820,4,168
UDP,6823,4,168
UDP,19704,4,168
UDP,24148,4,168
UDP,8826,4,168
UDP,46656,4,168
UDP,41601,4,168
UDP,25129,4,168
UDP,28337,4,168
UDP,13988,4,168
UDP,48348,4,168
UDP,48343,4,168
UDP,28333,4,168
UDP,8812,4,168
UDP,18537,4,168
UDP,40918,4,168
UDP,12787,4,168
UDP,41559,4,168
UDP,48299,4,168
UDP,41545,4,168
UDP,24178,4,168
UDP,6863,4,168
UDP,46714,4,168
UDP,28307,4,168
UDP,28306,4,168
UDP,59885,4,168
UDP,6876,4,168
UDP,33568,4,168
UDP,27907,4,168
UDP,8773,4,168
UDP,55581,4,168
UDP,48244,4,168
UDP,40928,4,168
UDP,33566,4,168
UDP,35257,4,168
UDP,54114,4,168
UDP,48220,4,168
UDP,12826,4,168
UDP,48215,4,168
UDP,12829,4,168
UDP,8752,4,168
UDP,18550,4,168
UDP,55576,4,168
UDP,48187,4,168
UDP,46745,4,168
UDP,48182,4,168
UDP,46756,4,168
UDP,8743,4,168
UDP,41501,4,168
UDP,28255,4,168
UDP,46758,4,168
UDP,19948,4,168
UDP,28248,4,168
UDP,48156,4,168
UDP,25098,4,168
UDP,54126,4,168
UDP,40944,4,168
UDP,48155,4,168
UDP,18793,4,168
UDP,48153,4,168
UDP,28233,4,168
UDP,48136,4,168
UDP,40949,4,168
UDP,24248,4,168
UDP,28228,4,168
UDP,46769,4,168
UDP,28226,4,168
UDP,48104,4,168
UDP,48101,4,168
UDP,48076,4,168
UDP,25095,4,168
UDP,13877,4,168
UDP,40953,4,168
UDP,55564,4,168
UDP,7042,4,168
UDP,24266,4,168
UDP,48061,4,168
UDP,48058,4,168
UDP,28219,4,168
UDP,13869,4,168
UDP,7051,4,168
UDP,19717,4,168
UDP,59455,4,168
UDP,7052,4,168
UDP,48040,4,168
UDP,24287,4,168
UDP,48034,4,168
UDP,12852,4,168
UDP,7061,4,168
UDP,48024,4,168
UDP,7085,4,168
UDP,8725,4,168
UDP,28205,4,168
UDP,41488,4,168
UDP,33540,4,168
UDP,13841,4,168
UDP,7109,4,168
UDP,47961,4,168
UDP,54384,4,168
UDP,13826,4,168
UDP,47946,4,168
UDP,41486,4,168
UDP,47921,4,168
UDP,47917,4,168
UDP,33534,4,168
UDP,7189,4,168
UDP,25084,4,168
UDP,47908,4,168
UDP,47907,4,168
UDP,35235,4,168
UDP,59879,4,168
UDP,47898,4,168
UDP,7211,4,168
UDP,41472,4,168
UDP,41458,4,168
UDP,18560,4,168
UDP,8690,4,168
UDP,7242,4,168
UDP,12889,4,168
UDP,25076,4,168
UDP,59871,4,168
UDP,18566,4,168
UDP,24354,4,168
UDP,41452,4,168
UDP,24357,4,168
UDP,8657,4,168
UDP,59864,4,168
UDP,12903,4,168
UDP,59475,4,168
UDP,59479,4,168
UDP,35196,4,168
UDP,24370,4,168
UDP,7293,4,168
UDP,28176,4,168
UDP,46828,4,168
UDP,40988,4,168
UDP,24378,4,168
UDP,47844,4,168
UDP,47842,4,168
UDP,59491,4,168
UDP,55556,4,168
UDP,54377,4,168
UDP,12921,4,168
UDP,24392,4,168
UDP,47831,4,168
UDP,40992,4,168
UDP,8623,4,168
UDP,8622,4,168
UDP,59844,4,168
UDP,47826,4,168
UDP,13737,4,168
UDP,41420,4,168
UDP,54152,4,168
UDP,47791,4,168
UDP,19919,4,168
UDP,7339,4,168
UDP,46882,4,168
UDP,13716,4,168
UDP,12934,4,168
UDP,47766,4,168
UDP,28165,4,168
UDP,47762,4,168
UDP,59502,4,168
UDP,47744,4,168
UDP,41004,4,168
UDP,13705,4,168
UDP,7352,4,168
UDP,24428,4,168
UDP,35194,4,168
UDP,28162,4,168
UDP,8596,4,168
UDP,8588,4,168
UDP,7364,4,168
UDP,47707,4,168
UDP,41013,4,168
UDP,41411,4,168
UDP,12946,4,168
UDP,12947,4,168
UDP,8575,4,168
UDP,7407,4,168
UDP,47645,4,168
UDP,59524,4,168
UDP,59526,4,168
UDP,13669,4,168
UDP,13665,4,168
UDP,13660,4,168
UDP,34948,4,168
UDP,7417,4,168
UDP,59532,4,168
UDP,54160,4,168
UDP,55553,4,168
UDP,18598,4,168
UDP,25033,4,168
UDP,41385,4,168
UDP,7425,4,168
UDP,46901,4,168
UDP,47604,4,168
UDP,24474,4,168
UDP,13646,4,168
UDP,7444,4,168
UDP,27964,4,168
UDP,12963,4,168
UDP,13636,4,168
UDP,41033,4,168
UDP,19895,4,168
UDP,41383,4,168
UDP,28141,4,168
UDP,13634,4,168
UDP,19894,4,168
UDP,46902,4,168
UDP,41378,4,168
UDP,13625,4,168
UDP,55546,4,168
UDP,41369,4,168
UDP,47568,4,168
UDP,33517,4,168
UDP,47559,4,168
UDP,41363,4,168
UDP,27971,4,168
UDP,59582,4,168
UDP,55532,4,168
UDP,7488,4,168
UDP,8532,4,168
UDP,59803,4,168
UDP,24991,4,168
UDP,47535,4,168
UDP,13599,4,168
UDP,13598,4,168
UDP,13597,4,168
UDP,47534,4,168
UDP,13590,4,168
UDP,54352,4,168
UDP,24989,4,168
UDP,54183,4,168
UDP,55528,4,168
UDP,24532,4,168
UDP,24534,4,168
UDP,8529,4,168
UDP,28130,4,168
UDP,12986,4,168
UDP,41355,4,168
UDP,55393,4,168
UDP,7541,4,168
UDP,8522,4,168
UDP,12994,4,168
UDP,47471,4,168
UDP,8518,4,168
UDP,59788,4,168
UDP,47462,4,168
UDP,47455,4,168
UDP,35147,4,168
UDP,8510,4,168
UDP,7582,4,168
UDP,59608,4,168
UDP,19874,4,168
UDP,13557,4,168
UDP,47439,4,168
UDP,7594,4,168
UDP,7599,4,168
UDP,7601,4,168
UDP,13547,4,168
UDP,41060,4,168
UDP,28120,4,168
UDP,27983,4,168
UDP,59611,4,168
UDP,13004,4,168
UDP,8493,4,168
UDP,41062,4,168
UDP,8478,4,168
UDP,55499,4,168
UDP,7637,4,168
UDP,47406,4,168
UDP,8467,4,168
UDP,24592,4,168
UDP,59622,4,168
UDP,8465,4,168
UDP,59633,4,168
UDP,41321,4,168
UDP,8462,4,168
UDP,59644,4,168
UDP,54209,4,168
UDP,41070,4,168
UDP,47404,4,168
UDP,13028,4,168
UDP,13509,4,168
UDP,59656,4,168
UDP,41316,4,168
UDP,55485,4,168
UDP,47395,4,168
UDP,47377,4,168
UDP,13499,4,168
UDP,13488,4,168
UDP,7678,4,168
UDP,55484,4,168
UDP,47370,4,168
UDP,54346,4,168
UDP,41308,4,168
UDP,59682,4,168
UDP,7705,4,168
UDP,59764,4,168
UDP,13474,4,168
UDP,24946,4,168
UDP,46931,4,168
UDP,13464,4,168
UDP,13463,4,168
UDP,34970,4,168
UDP,35106,4,168
UDP,8426,4,168
UDP,18640,4,168
