Protocol,Port,Packets,Bytes
TCP,43455,200,8000
TCP,43454,200,8000
TCP,7310,200,8000
TCP,33372,200,8000
TCP,33388,200,8000
TCP,6284,200,8000
TCP,4259,200,8000
TCP,43701,200,8000
TCP,43448,200,8000
UDP,17634,100,8000
TCP,18003,200,8000
TCP,19989,200,8000
TCP,7388,200,8000
TCP,19992,200,8000
TCP,7413,200,8000
TCP,7442,200,8000
TCP,43710,200,8000
TCP,7502,200,8000
TCP,6276,200,8000
TCP,17819,200,8000
TCP,43712,200,8000
TCP,7530,200,8000
TCP,7577,200,8000
TCP,17788,200,8000
TCP,43715,200,8000
TCP,7603,200,8000
TCP,7608,200,8000
TCP,7609,200,8000
UDP,54890,100,8000
TCP,7623,200,8000
TCP,4261,200,8000
TCP,7670,200,8000
TCP,7688,200,8000
TCP,43722,200,8000
TCP,43428,200,8000
UDP,15906,100,8000
UDP,54697,100,8000
TCP,7780,200,8000
UDP,54635,100,8000
UDP,15544,100,8000
TCP,39727,200,8000
UDP,54532,100,8000
UDP,54472,100,8000
TCP,7808,200,8000
TCP,7817,200,8000
TCP,7829,200,8000
TCP,7874,200,8000
UDP,30707,100,8000
TCP,7914,200,8000
TCP,7936,200,8000
TCP,17534,200,8000
TCP,4269,200,8000
TCP,7960,200,8000
TCP,7971,200,8000
TCP,7972,200,8000
TCP,17498,200,8000
TCP,7978,200,8000
TCP,7994,200,8000
TCP,8013,200,8000
TCP,8018,200,8000
TCP,8028,200,8000
TCP,17469,200,8000
TCP,6272,200,8000
TCP,4270,200,8000
TCP,20311,200,8000
TCP,17401,200,8000
UDP,63318,100,8000
TCP,4275,200,8000
UDP,53987,100,8000
TCP,40216,200,8000
TCP,6236,200,8000
TCP,4282,200,8000
TCP,17172,200,8000
TCP,6233,200,8000
TCP,4289,200,8000
TCP,17117,200,8000
UDP,53851,100,8000
TCP,43404,200,8000
TCP,4290,200,8000
TCP,8306,200,8000
TCP,6218,200,8000
TCP,43401,200,8000
TCP,8324,200,8000
TCP,40302,200,8000
UDP,53640,100,8000
TCP,4299,200,8000
UDP,53412,100,8000
TCP,43395,200,8000
TCP,16922,200,8000
TCP,8358,200,8000
TCP,8382,200,8000
TCP,6217,200,8000
TCP,16919,200,8000
TCP,4339,200,8000
UDP,53172,100,8000
TCP,36974,200,8000
TCP,8446,200,8000
TCP,8480,200,8000
TCP,20684,200,8000
TCP,8512,200,8000
TCP,43388,200,8000
UDP,53114,100,8000
TCP,8520,200,8000
TCP,4365,200,8000
TCP,43853,200,8000
TCP,43854,200,8000
TCP,49332,200,8000
TCP,8536,200,8000
UDP,52923,100,8000
TCP,4399,200,8000
TCP,4424,200,8000
TCP,8593,200,8000
TCP,16633,200,8000
TCP,43376,200,8000
TCP,6177,200,8000
UDP,52674,100,8000
TCP,6138,200,8000
TCP,4435,200,8000
TCP,43373,200,8000
TCP,8678,200,8000
TCP,8692,200,8000
UDP,52494,100,8000
TCP,43874,200,8000
UDP,52303,100,8000
UDP,10380,100,8000
TCP,8751,200,8000
TCP,8756,200,8000
UDP,52283,100,8000
TCP,8774,200,8000
UDP,52080,100,8000
TCP,4483,200,8000
TCP,8818,200,8000
TCP,4491,200,8000
TCP,43361,200,8000
TCP,43898,200,8000
TCP,16430,200,8000
TCP,8838,200,8000
TCP,8859,200,8000
TCP,8882,200,8000
TCP,8897,200,8000
TCP,8936,200,8000
TCP,43357,200,8000
TCP,41189,200,8000
TCP,43906,200,8000
TCP,43354,200,8000
UDP,51657,100,8000
TCP,9013,200,8000
TCP,43912,200,8000
TCP,41245,200,8000
TCP,5920,200,8000
UDP,51600,100,8000
TCP,9041,200,8000
TCP,5919,200,8000
TCP,16390,200,8000
TCP,9043,200,8000
TCP,43925,200,8000
TCP,4517,200,8000
TCP,5895,200,8000
TCP,9062,200,8000
TCP,21018,200,8000
TCP,9143,200,8000
TCP,9177,200,8000
TCP,9220,200,8000
TCP,5894,200,8000
TCP,9260,200,8000
TCP,43345,200,8000
TCP,21025,200,8000
TCP,5887,200,8000
TCP,43343,200,8000
TCP,21047,200,8000
TCP,5885,200,8000
TCP,43935,200,8000
TCP,16234,200,8000
TCP,16089,200,8000
UDP,51422,100,8000
TCP,43334,200,8000
TCP,4542,200,8000
TCP,43332,200,8000
TCP,33952,200,8000
TCP,9565,200,8000
TCP,5874,200,8000
UDP,51249,100,8000
TCP,43956,200,8000
TCP,4565,200,8000
TCP,5846,200,8000
TCP,43961,200,8000
TCP,4575,200,8000
TCP,43963,200,8000
TCP,9641,200,8000
TCP,16004,200,8000
TCP,29997,200,8000
TCP,34000,200,8000
TCP,15773,200,8000
TCP,43319,200,8000
TCP,9724,200,8000
TCP,5833,200,8000
TCP,4580,200,8000
TCP,5832,200,8000
TCP,9793,200,8000
TCP,4586,200,8000
TCP,9848,200,8000
TCP,15480,200,8000
UDP,50861,100,8000
TCP,43309,200,8000
TCP,5819,200,8000
TCP,5815,200,8000
UDP,50829,100,8000
TCP,44796,200,8000
TCP,44899,200,8000
TCP,43301,200,8000
TCP,4609,200,8000
TCP,5805,200,8000
UDP,38079,100,8000
TCP,9927,200,8000
TCP,4612,200,8000
TCP,15377,200,8000
TCP,9930,200,8000
TCP,4613,200,8000
TCP,9948,200,8000
TCP,15231,200,8000
UDP,50734,100,8000
TCP,15134,200,8000
TCP,15008,200,8000
TCP,5779,200,8000
TCP,4615,200,8000
TCP,5775,200,8000
TCP,5761,200,8000
TCP,4628,200,8000
TCP,10026,200,8000
TCP,10033,200,8000
TCP,4630,200,8000
TCP,10170,200,8000
TCP,5760,200,8000
UDP,50500,100,8000
TCP,10250,200,8000
TCP,43268,200,8000
TCP,43267,200,8000
TCP,10326,200,8000
TCP,48717,200,8000
TCP,49033,100,8000
TCP,4638,200,8000
TCP,5752,200,8000
TCP,5749,200,8000
TCP,5733,200,8000
TCP,4639,200,8000
UDP,50462,100,8000
TCP,10625,200,8000
TCP,14499,200,8000
TCP,10656,200,8000
TCP,10708,200,8000
TCP,49256,200,8000
TCP,43254,200,8000
TCP,10756,200,8000
TCP,25672,200,8000
TCP,10763,200,8000
TCP,34157,200,8000
TCP,5697,200,8000
TCP,43252,200,8000
TCP,35689,200,8000
TCP,10819,200,8000
TCP,43013,200,8000
UDP,64013,100,8000
UDP,50457,100,8000
TCP,43016,200,8000
TCP,5561,200,8000
TCP,5539,200,8000
TCP,10845,200,8000
TCP,14382,200,8000
TCP,43021,200,8000
TCP,49349,200,8000
TCP,5530,200,8000
TCP,4643,200,8000
TCP,43243,200,8000
UDP,50313,100,8000
TCP,11102,200,8000
TCP,11152,200,8000
TCP,5520,200,8000
TCP,4694,200,8000
TCP,5519,200,8000
TCP,43032,200,8000
TCP,11350,200,8000
UDP,50182,100,8000
TCP,11379,200,8000
TCP,11389,200,8000
TCP,11397,200,8000
TCP,25183,200,8000
TCP,11401,200,8000
TCP,49703,200,8000
TCP,4764,200,8000
TCP,11500,200,8000
TCP,11523,200,8000
TCP,43225,200,8000
TCP,4795,200,8000
TCP,49861,200,8000
TCP,4806,200,8000
TCP,13884,200,8000
TCP,11593,200,8000
TCP,5517,200,8000
TCP,11644,200,8000
TCP,43052,200,8000
TCP,11653,200,8000
TCP,11667,200,8000
TCP,4825,200,8000
UDP,49957,100,8000
TCP,43203,200,8000
TCP,5516,200,8000
TCP,13592,200,8000
UDP,43317,100,8000
UDP,49931,100,8000
UDP,49895,100,8000
TCP,11742,200,8000
TCP,43064,200,8000
TCP,43065,200,8000
TCP,5496,200,8000
TCP,5484,200,8000
TCP,24735,200,8000
TCP,31919,200,8000
UDP,49874,100,8000
TCP,5479,200,8000
TCP,5457,200,8000
TCP,43193,200,8000
UDP,49823,100,8000
TCP,43075,200,8000
TCP,24603,200,8000
TCP,4961,200,8000
TCP,43181,200,8000
TCP,43180,200,8000
TCP,34281,200,8000
TCP,12087,200,8000
TCP,31580,200,8000
TCP,31517,200,8000
TCP,43084,200,8000
TCP,31516,200,8000
TCP,31515,200,8000
TCP,43087,200,8000
TCP,31513,200,8000
TCP,5452,200,8000
TCP,5391,200,8000
TCP,23357,200,8000
TCP,24497,200,8000
TCP,13271,200,8000
TCP,31512,200,8000
TCP,4993,200,8000
TCP,5375,200,8000
TCP,51085,200,8000
TCP,13235,200,8000
TCP,24389,200,8000
TCP,23469,200,8000
TCP,31401,200,8000
TCP,34297,200,8000
TCP,13210,200,8000
TCP,51154,200,8000
TCP,43156,200,8000
UDP,49195,100,8000
TCP,13050,200,8000
TCP,43109,200,8000
TCP,43147,200,8000
UDP,49152,100,8000
TCP,23666,200,8000
TCP,12975,200,8000
TCP,5371,200,8000
TCP,5369,200,8000
TCP,5332,200,8000
TCP,43136,200,8000
TCP,31044,200,8000
TCP,43133,200,8000
TCP,43130,200,8000
TCP,5185,200,8000
TCP,5258,200,8000
TCP,5244,200,8000
TCP,19136,200,8000
TCP,49695,100,7900
TCP,15424,100,7900
TCP,50148,100,7900
TCP,62585,100,7900
TCP,62582,100,7900
TCP,49890,100,7800
TCP,50070,100,7800
UDP,51,100,7600
UDP,7857,200,7400
UDP,43459,100,7400
TCP,48061,100,7100
TCP,49370,100,7100
TCP,49411,100,7100
TCP,32651,100,7100
TCP,49697,100,7100
TCP,5373,100,7000
UDP,17830,100,6800
UDP,25560,100,6800
UDP,30465,100,6800
UDP,24516,100,6800
UDP,11270,100,6800
UDP,11129,100,6800
UDP,7691,100,6800
UDP,24411,100,6800
UDP,27123,100,6800
UDP,9857,100,6800
UDP,24392,100,6800
UDP,10395,100,6800
UDP,33247,100,6800
UDP,6804,100,6800
UDP,24145,100,6800
UDP,32806,100,6800
UDP,23760,100,6800
UDP,32761,100,6800
UDP,28221,100,6800
UDP,32755,100,6800
UDP,32752,100,6800
UDP,32628,100,6800
UDP,28426,100,6800
UDP,23396,100,6800
UDP,11493,100,6800
UDP,27036,100,6800
UDP,32546,100,6800
UDP,6248,100,6800
UDP,23100,100,6800
UDP,22945,100,6800
UDP,32194,100,6800
UDP,32100,100,6800
UDP,22698,100,6800
UDP,22124,100,6800
UDP,21727,100,6800
UDP,21519,100,6800
UDP,21498,100,6800
UDP,20501,100,6800
UDP,31987,100,6800
UDP,5901,100,6800
UDP,20494,100,6800
UDP,24624,100,6800
UDP,20486,100,6800
UDP,19975,100,6800
UDP,19889,100,6800
UDP,28049,100,6800
UDP,25096,100,6800
UDP,14123,100,6800
UDP,31103,100,6800
UDP,28676,100,6800
UDP,25162,100,6800
UDP,28697,100,6800
UDP,14291,100,6800
UDP,27266,100,6800
UDP,19658,100,6800
UDP,19505,100,6800
UDP,4281,100,6800
UDP,26980,100,6800
UDP,18679,100,6800
UDP,14345,100,6800
UDP,18675,100,6800
UDP,18611,100,6800
UDP,28979,100,6800
UDP,29097,100,6800
UDP,18233,100,6800
UDP,25177,100,6800
UDP,18119,100,6800
UDP,17843,100,6800
UDP,15130,100,6800
UDP,15479,100,6800
UDP,30495,100,6800
UDP,15967,100,6800
UDP,26784,100,6800
UDP,30210,100,6800
UDP,30317,100,6800
UDP,16814,100,6800
UDP,16412,100,6800
UDP,24520,100,6800
UDP,26764,100,6800
UDP,16186,100,6800
TCP,36819,100,6400
TCP,26160,100,6400
TCP,15693,100,6400
TCP,51610,100,6400
TCP,46312,100,6400
TCP,42385,100,6400
TCP,9854,100,6400
TCP,39842,100,6400
TCP,14134,100,6400
TCP,46404,100,6400
TCP,41652,100,6400
TCP,19877,100,6400
TCP,40085,100,6400
TCP,46897,100,6400
TCP,28641,100,6400
TCP,23166,100,6400
TCP,6356,100,6400
TCP,42121,100,6400
TCP,46930,100,6400
TCP,47438,100,6400
TCP,30230,100,6400
TCP,58345,100,6400
TCP,47822,100,6400
TCP,36536,100,6400
TCP,1028,100,6400
TCP,4515,100,6400
TCP,36002,100,6400
TCP,56171,100,6400
TCP,18665,100,6400
TCP,42919,100,6400
TCP,57002,100,6400
TCP,56419,100,6400
TCP,57937,100,6300
TCP,60204,100,6300
TCP,10247,8292,6012
TCP,48562,100,6000
TCP,41864,100,6000
TCP,57519,100,6000
TCP,38268,100,6000
TCP,24388,100,6000
TCP,12305,100,6000
TCP,30019,100,6000
TCP,48301,100,6000
TCP,48149,100,6000
TCP,48072,100,6000
TCP,44760,100,6000
TCP,34895,100,6000
TCP,41212,100,6000
TCP,34371,100,6000
TCP,25292,100,6000
TCP,49329,100,6000
TCP,50391,100,6000
TCP,16257,100,6000
TCP,41551,100,6000
TCP,36768,100,6000
TCP,54382,100,6000
TCP,13718,100,6000
TCP,15064,100,6000
UDP,48908,100,6000
TCP,37457,100,6000
TCP,30317,100,6000
TCP,34391,100,6000
TCP,41667,100,6000
TCP,55443,100,6000
TCP,32654,100,6000
TCP,55254,100,6000
UDP,31743,200,5800
UDP,29611,100,5600
UDP,29128,100,5600
TCP,57544,4196,5236
TCP,9621,12388,5216
TCP,32876,4196,5206
TCP,32519,4196,5206
TCP,34493,100,5200
TCP,32663,100,5200
TCP,26283,100,5200
TCP,57716,100,5200
TCP,9606,100,5200
TCP,53048,100,5200
TCP,12709,100,5200
TCP,12473,100,5200
TCP,53969,100,5200
TCP,26420,100,5200
TCP,32989,100,5200
TCP,32374,100,5200
TCP,12726,100,5200
TCP,54002,100,5200
TCP,12762,100,5200
TCP,45414,100,5200
TCP,29145,100,5200
TCP,34001,100,5200
TCP,41815,100,5200
TCP,41759,100,5200
TCP,52506,100,5200
TCP,18951,100,5200
TCP,9636,100,5200
TCP,15255,100,5200
TCP,21799,100,5200
TCP,36438,100,5200
TCP,12927,100,5200
TCP,42327,100,5200
TCP,52234,100,5200
TCP,9543,100,5200
TCP,9516,100,5200
TCP,9513,100,5200
TCP,52033,100,5200
TCP,9498,100,5200
TCP,51947,100,5200
TCP,38156,100,5200
TCP,55441,100,5200
TCP,16249,100,5200
TCP,55447,100,5200
TCP,9356,100,5200
TCP,9348,100,5200
TCP,9296,100,5200
TCP,48007,100,5200
TCP,13155,100,5200
TCP,36564,100,5200
TCP,20991,100,5200
TCP,31067,100,5200
TCP,13199,100,5200
TCP,18646,100,5200
TCP,41240,100,5200
TCP,33118,100,5200
TCP,42424,100,5200
TCP,31144,100,5200
TCP,16410,100,5200
TCP,57535,100,5200
TCP,42447,100,5200
TCP,5931,100,5200
TCP,8822,100,5200
TCP,41130,100,5200
TCP,57574,100,5200
TCP,57590,100,5200
TCP,22199,100,5200
TCP,50787,100,5200
TCP,42710,100,5200
TCP,8781,100,5200
TCP,58300,100,5200
TCP,35037,100,5200
TCP,50700,100,5200
TCP,5967,100,5200
TCP,6089,100,5200
TCP,14817,100,5200
TCP,58815,100,5200
TCP,6151,100,5200
TCP,27033,100,5200
TCP,33240,100,5200
TCP,10434,100,5200
TCP,8578,100,5200
TCP,10581,100,5200
TCP,42979,100,5200
TCP,59948,100,5200
TCP,35780,100,5200
TCP,59969,100,5200
TCP,49268,100,5200
TCP,18469,100,5200
TCP,60201,100,5200
TCP,49299,100,5200
TCP,18468,100,5200
TCP,25611,100,5200
TCP,16859,100,5200
TCP,18457,100,5200
TCP,27286,100,5200
TCP,50383,100,5200
TCP,27358,100,5200
TCP,8331,100,5200
TCP,50154,100,5200
TCP,16998,100,5200
TCP,29827,100,5200
TCP,38852,100,5200
TCP,23203,100,5200
TCP,33593,100,5200
TCP,22459,100,5200
TCP,8260,100,5200
TCP,11728,100,5200
TCP,8240,100,5200
TCP,28497,100,5200
TCP,37052,100,5200
TCP,7111,100,5200
TCP,24946,100,5200
TCP,25486,100,5200
TCP,21513,100,5200
TCP,7238,100,5200
TCP,49971,100,5200
TCP,7246,100,5200
TCP,17430,100,5200
TCP,29700,100,5200
TCP,49963,100,5200
TCP,22915,100,5200
TCP,27716,100,5200
TCP,11569,100,5200
TCP,7351,100,5200
TCP,30410,100,5200
TCP,7472,100,5200
TCP,49790,100,5200
TCP,17689,100,5200
TCP,39371,100,5200
TCP,49557,100,5200
TCP,49768,100,5200
TCP,20116,100,5200
TCP,11484,100,5200
TCP,8068,100,5200
UDP,50000,53348,4847
UDP,52246,100,4800
UDP,31698,100,4800
UDP,54188,100,4800
UDP,13857,100,4800
UDP,7077,100,4800
UDP,15621,100,4800
UDP,10767,100,4800
UDP,18871,100,4800
UDP,17518,100,4800
UDP,48448,100,4800
UDP,34236,100,4800
UDP,37553,100,4800
UDP,28965,100,4800
TCP,25090,100,4800
UDP,21934,100,4500
TCP,34826,100,4500
TCP,9691,100,4400
TCP,8985,100,4400
TCP,39054,100,4400
TCP,9696,100,4400
TCP,9042,100,4400
TCP,4242,100,4400
TCP,22313,100,4400
TCP,46809,100,4400
TCP,15314,100,4400
TCP,20624,100,4400
UDP,15511,100,4400
TCP,9869,100,4400
UDP,5938,100,4400
TCP,4506,100,4400
TCP,27380,100,4400
UDP,7562,100,4300
UDP,9720,100,4200
UDP,9064,100,4200
UDP,9274,100,4200
UDP,8944,100,4200
UDP,9354,100,4200
UDP,8860,100,4200
UDP,9435,100,4200
UDP,8532,8292,4102
UDP,8108,16484,4102
UDP,4939,100,4100
TCP,38810,100,4100
TCP,11074,100,4100
TCP,49511,100,4100
TCP,54300,100,4100
TCP,17578,100,4100
TCP,22634,100,4100
TCP,49360,100,4100
TCP,11687,65636,4098
TCP,11815,49252,4073
TCP,14948,45156,4067
TCP,15415,45156,4067
TCP,21442,41060,4061
TCP,10396,36964,4055
TCP,8344,8292,4051
TCP,11237,32868,4049
TCP,16838,32868,4049
TCP,24920,32868,4049
TCP,32415,28772,4043
TCP,14129,28772,4043
TCP,36649,24676,4036
TCP,13487,24676,4036
TCP,11525,20580,4030
TCP,13772,20580,4030
TCP,8757,16484,4024
TCP,42179,12388,4018
TCP,15631,12388,4018
TCP,16520,8292,4012
TCP,13924,8292,4012
TCP,50080,8292,4012
TCP,32119,8292,4012
TCP,32076,24676,4007
TCP,16832,4196,4006
TCP,14136,4196,4006
TCP,15718,4196,4006
TCP,49536,4196,4006
TCP,32111,4196,4006
TCP,31514,4196,4006
TCP,32123,4196,4006
TCP,32453,4196,4006
TCP,10839,4196,4006
